ghi
3.4347826086956523
6.625
3.7916666666666665
6.666666666666667
6.791666666666667
3.2083333333333335
5.625
10.0
11.166666666666666
5.833333333333333
5.583333333333333
5.291666666666667
7.333333333333333
7.166666666666667
6.083333333333333
13.041666666666666
6.833333333333333
24.625
27.416666666666668
5.708333333333333
19.041666666666668
30.166666666666668
14.083333333333334
14.083333333333334
9.916666666666666
16.375
17.291666666666668
11.625
16.833333333333332
15.833333333333334
22.666666666666668
21.333333333333332
17.625
24.375
16.0
20.166666666666668
23.666666666666668
36.125
46.125
56.333333333333336
59.75
30.125
21.541666666666668
40.333333333333336
24.375
26.458333333333332
15.916666666666666
16.416666666666668
70.04166666666667
36.625
25.291666666666668
28.625
43.625
21.583333333333332
43.166666666666664
18.666666666666668
34.5
85.5
27.875
32.166666666666664
97.75
59.083333333333336
71.875
27.208333333333332
24.041666666666668
103.45833333333333
82.29166666666667
89.75
21.708333333333332
39.125
22.416666666666668
80.375
47.291666666666664
33.958333333333336
33.208333333333336
92.45833333333333
46.25
93.95833333333333
147.75
157.0
89.0
92.58333333333333
68.70833333333333
161.375
165.16666666666666
174.83333333333334
172.875
150.58333333333334
163.125
157.04166666666666
166.5
106.125
189.75
63.75
100.79166666666667
121.41666666666667
139.41666666666666
26.625
86.95833333333333
71.16666666666667
131.25
106.66666666666667
217.16666666666666
200.125
221.45833333333334
164.54166666666666
164.41666666666666
184.54166666666666
164.58333333333334
218.41666666666666
153.08333333333334
57.5
108.5
66.45833333333333
73.75
247.16666666666666
251.125
258.75
265.7916666666667
266.2083333333333
245.04166666666666
224.29166666666666
109.79166666666667
208.29166666666666
259.875
74.5
148.33333333333334
118.79166666666667
277.3333333333333
127.375
306.2083333333333
188.83333333333334
303.375
177.20833333333334
258.5
304.9583333333333
306.625
78.375
131.0
220.29166666666666
313.7916666666667
204.375
118.91666666666667
77.125
253.5
271.75
196.58333333333334
88.75
164.70833333333334
167.25
331.7916666666667
105.5
155.58333333333334
305.875
322.5
232.125
220.33333333333334
236.45833333333334
306.75
182.04166666666666
333.375
333.0
265.125
327.2916666666667
340.4166666666667
343.2083333333333
95.66666666666667
92.45833333333333
322.4583333333333
336.3333333333333
272.2916666666667
166.20833333333334
175.16666666666666
193.54166666666666
314.5
326.625
118.16666666666667
97.125
241.45833333333334
129.625
296.1666666666667
283.4166666666667
135.70833333333334
190.70833333333334
156.04166666666666
183.625
89.75
110.70833333333333
118.95833333333333
229.41666666666666
114.91666666666667
143.33333333333334
121.33333333333333
266.7083333333333
77.5
253.33333333333334
122.5
64.25
78.875
237.95833333333334
319.9166666666667
118.41666666666667
188.16666666666666
274.5
257.9583333333333
207.875
261.3333333333333
113.5
135.75
200.25
113.25
225.125
91.29166666666667
262.2916666666667
286.7083333333333
96.91666666666667
204.5
261.9166666666667
46.791666666666664
128.95833333333334
259.2083333333333
112.95833333333333
129.29166666666666
200.16666666666666
186.29166666666666
143.54166666666666
74.33333333333333
178.54166666666666
91.16666666666667
215.58333333333334
83.16666666666667
65.875
187.20833333333334
236.16666666666666
227.54166666666666
199.08333333333334
188.66666666666666
135.83333333333334
188.33333333333334
192.08333333333334
137.66666666666666
208.41666666666666
140.41666666666666
59.125
100.04166666666667
135.04166666666666
210.04166666666666
64.20833333333333
144.0
50.041666666666664
98.58333333333333
76.0
183.91666666666666
143.33333333333334
135.08333333333334
139.41666666666666
91.04166666666667
112.91666666666667
25.25
149.45833333333334
159.625
81.0
55.375
51.708333333333336
78.83333333333333
28.625
26.458333333333332
101.58333333333333
114.79166666666667
145.33333333333334
145.83333333333334
29.25
59.0
118.125
120.54166666666667
109.04166666666667
38.375
116.375
71.0
62.416666666666664
98.875
77.0
88.25
21.791666666666668
76.70833333333333
33.166666666666664
16.541666666666668
40.125
41.125
41.75
65.75
85.25
41.708333333333336
69.70833333333333
19.916666666666668
39.083333333333336
58.041666666666664
62.291666666666664
18.833333333333332
9.625
10.083333333333334
25.041666666666668
31.791666666666668
15.333333333333334
36.0
26.416666666666668
26.916666666666668
52.375
11.75
17.958333333333332
14.125
11.125
25.916666666666668
25.458333333333332
33.875
38.625
40.333333333333336
38.625
27.333333333333332
12.333333333333334
10.291666666666666
9.0
27.0
9.041666666666666
7.958333333333333
8.791666666666666
29.75
5.666666666666667
10.458333333333334
15.208333333333334
11.166666666666666
5.916666666666667
6.416666666666667
5.916666666666667
5.166666666666667
10.75
21.958333333333332
7.75
5.541666666666667
3.4583333333333335
8.125
11.125
3.125
12.125
17.041666666666668
17.166666666666668
7.25
5.375
6.625
8.0
16.291666666666668
13.208333333333334
13.875
17.291666666666668
16.833333333333332
7.958333333333333
15.416666666666666
2.9583333333333335
5.125
6.75
8.0
3.7083333333333335
3.625
9.375
14.583333333333334
